video_id,publish_ts,title,thumbnail_def,thumbnail_mq,thumbnail_hq,channel_title,viewCount,likeCount,dislikeCount,favoriteCount,commentCount,thumbnail_location
3ohzBxoFHAY,2016-08-08T04:29:16Z,Python OOP Tutorial 5: Special (Magic/Dunder) Methods,https://i.ytimg.com/vi/3ohzBxoFHAY/default.jpg,https://i.ytimg.com/vi/3ohzBxoFHAY/mqdefault.jpg,https://i.ytimg.com/vi/3ohzBxoFHAY/hqdefault.jpg,Corey Schafer,600919,18904,68,0,473,./thumbnails/3ohzBxoFHAY.jpg
eirjjyP2qcQ,2016-08-02T05:16:56Z,"Python Tutorial: Datetime Module - How to work with Dates, Times, Timedeltas, and Timezones",https://i.ytimg.com/vi/eirjjyP2qcQ/default.jpg,https://i.ytimg.com/vi/eirjjyP2qcQ/mqdefault.jpg,https://i.ytimg.com/vi/eirjjyP2qcQ/hqdefault.jpg,Corey Schafer,368317,6902,75,0,334,./thumbnails/eirjjyP2qcQ.jpg
Nqp3AgVqp1w,2016-08-01T02:52:00Z,How to Install Kali Linux 2016 on VirtualBox with Guest Additions,https://i.ytimg.com/vi/Nqp3AgVqp1w/default.jpg,https://i.ytimg.com/vi/Nqp3AgVqp1w/mqdefault.jpg,https://i.ytimg.com/vi/Nqp3AgVqp1w/hqdefault.jpg,Corey Schafer,2991,91,2,0,12,./thumbnails/Nqp3AgVqp1w.jpg
KCVaNb_zOuw,2016-07-27T04:56:45Z,Linux/Mac Terminal Tutorial: How To Use The find Command,https://i.ytimg.com/vi/KCVaNb_zOuw/default.jpg,https://i.ytimg.com/vi/KCVaNb_zOuw/mqdefault.jpg,https://i.ytimg.com/vi/KCVaNb_zOuw/hqdefault.jpg,Corey Schafer,137825,4661,20,0,206,./thumbnails/KCVaNb_zOuw.jpg
RSl87lqOXDE,2016-07-25T05:46:58Z,Python OOP Tutorial 4: Inheritance - Creating Subclasses,https://i.ytimg.com/vi/RSl87lqOXDE/default.jpg,https://i.ytimg.com/vi/RSl87lqOXDE/mqdefault.jpg,https://i.ytimg.com/vi/RSl87lqOXDE/hqdefault.jpg,Corey Schafer,906718,28930,97,0,1027,./thumbnails/RSl87lqOXDE.jpg
rq8cL2XMM5M,2016-07-11T05:00:59Z,Python OOP Tutorial 3: classmethods and staticmethods,https://i.ytimg.com/vi/rq8cL2XMM5M/default.jpg,https://i.ytimg.com/vi/rq8cL2XMM5M/mqdefault.jpg,https://i.ytimg.com/vi/rq8cL2XMM5M/hqdefault.jpg,Corey Schafer,1080855,31136,127,0,931,./thumbnails/rq8cL2XMM5M.jpg
BJ-VvGyQxho,2016-06-23T02:57:31Z,Python OOP Tutorial 2: Class Variables,https://i.ytimg.com/vi/BJ-VvGyQxho/default.jpg,https://i.ytimg.com/vi/BJ-VvGyQxho/mqdefault.jpg,https://i.ytimg.com/vi/BJ-VvGyQxho/hqdefault.jpg,Corey Schafer,1223594,43101,125,0,1352,./thumbnails/BJ-VvGyQxho.jpg
ZDa-Z5JzLYM,2016-06-20T04:25:04Z,Python OOP Tutorial 1: Classes and Instances,https://i.ytimg.com/vi/ZDa-Z5JzLYM/default.jpg,https://i.ytimg.com/vi/ZDa-Z5JzLYM/mqdefault.jpg,https://i.ytimg.com/vi/ZDa-Z5JzLYM/hqdefault.jpg,Corey Schafer,2984869,81330,473,0,3273,./thumbnails/ZDa-Z5JzLYM.jpg
WxUVU0b95Oc,2016-06-09T04:50:50Z,Linux/Mac Terminal Tutorial: How To Use The cURL Command,https://i.ytimg.com/vi/WxUVU0b95Oc/default.jpg,https://i.ytimg.com/vi/WxUVU0b95Oc/mqdefault.jpg,https://i.ytimg.com/vi/WxUVU0b95Oc/hqdefault.jpg,Corey Schafer,140488,2842,20,0,63,./thumbnails/WxUVU0b95Oc.jpg
-2x-5DN-caM,2016-05-29T06:15:19Z,How to Install Ubuntu 16.04 LTS on VirtualBox with Guest Additions,https://i.ytimg.com/vi/-2x-5DN-caM/default.jpg,https://i.ytimg.com/vi/-2x-5DN-caM/mqdefault.jpg,https://i.ytimg.com/vi/-2x-5DN-caM/hqdefault.jpg,Corey Schafer,8261,256,1,0,15,./thumbnails/-2x-5DN-caM.jpg
llBzkEatyN0,2016-05-03T05:32:02Z,"Channel Update: 5000 Subscribers, Future Tutorials, and Giveaway",https://i.ytimg.com/vi/llBzkEatyN0/default.jpg,https://i.ytimg.com/vi/llBzkEatyN0/mqdefault.jpg,https://i.ytimg.com/vi/llBzkEatyN0/hqdefault.jpg,Corey Schafer,2729,110,1,0,30,./thumbnails/llBzkEatyN0.jpg
Uh2ebFW8OYM,2016-04-29T03:29:25Z,Python Tutorial: File Objects - Reading and Writing to Files,https://i.ytimg.com/vi/Uh2ebFW8OYM/default.jpg,https://i.ytimg.com/vi/Uh2ebFW8OYM/mqdefault.jpg,https://i.ytimg.com/vi/Uh2ebFW8OYM/hqdefault.jpg,Corey Schafer,1198247,17163,249,0,805,./thumbnails/Uh2ebFW8OYM.jpg
tJxcKyFMTGo,2016-04-06T05:08:52Z,Python Tutorial: OS Module - Use Underlying Operating System Functionality,https://i.ytimg.com/vi/tJxcKyFMTGo/default.jpg,https://i.ytimg.com/vi/tJxcKyFMTGo/mqdefault.jpg,https://i.ytimg.com/vi/tJxcKyFMTGo/hqdefault.jpg,Corey Schafer,647451,12546,110,0,539,./thumbnails/tJxcKyFMTGo.jpg
FsAPt_9Bf3U,2016-04-04T02:41:04Z,Python Tutorial: Decorators - Dynamically Alter The Functionality Of Your Functions,https://i.ytimg.com/vi/FsAPt_9Bf3U/default.jpg,https://i.ytimg.com/vi/FsAPt_9Bf3U/mqdefault.jpg,https://i.ytimg.com/vi/FsAPt_9Bf3U/hqdefault.jpg,Corey Schafer,650738,14312,132,0,879,./thumbnails/FsAPt_9Bf3U.jpg
vTX3IwquFkc,2016-03-10T05:07:06Z,"Python Tutorial: String Formatting - Advanced Operations for Dicts, Lists, Numbers, and Dates",https://i.ytimg.com/vi/vTX3IwquFkc/default.jpg,https://i.ytimg.com/vi/vTX3IwquFkc/mqdefault.jpg,https://i.ytimg.com/vi/vTX3IwquFkc/hqdefault.jpg,Corey Schafer,234927,4766,56,0,192,./thumbnails/vTX3IwquFkc.jpg
swU3c34d2NQ,2016-03-08T05:41:01Z,Programming Terms: Closures - How to Use Them and Why They Are Useful,https://i.ytimg.com/vi/swU3c34d2NQ/default.jpg,https://i.ytimg.com/vi/swU3c34d2NQ/mqdefault.jpg,https://i.ytimg.com/vi/swU3c34d2NQ/hqdefault.jpg,Corey Schafer,280325,6198,35,0,267,./thumbnails/swU3c34d2NQ.jpg
1iPs43TppOY,2016-02-18T03:36:58Z,JavaScript Tutorial: Run JavaScript in Sublime Text with a NodeJS Build System,https://i.ytimg.com/vi/1iPs43TppOY/default.jpg,https://i.ytimg.com/vi/1iPs43TppOY/mqdefault.jpg,https://i.ytimg.com/vi/1iPs43TppOY/hqdefault.jpg,Corey Schafer,131942,1108,53,0,112,./thumbnails/1iPs43TppOY.jpg
xqcTfplzr7c,2016-02-18T03:13:55Z,Python Tutorial: Custom Sublime Text Build Systems,https://i.ytimg.com/vi/xqcTfplzr7c/default.jpg,https://i.ytimg.com/vi/xqcTfplzr7c/mqdefault.jpg,https://i.ytimg.com/vi/xqcTfplzr7c/hqdefault.jpg,Corey Schafer,101174,1092,19,0,144,./thumbnails/xqcTfplzr7c.jpg
kr0mpwqttM0,2016-02-11T05:12:29Z,Programming Terms: First-Class Functions,https://i.ytimg.com/vi/kr0mpwqttM0/default.jpg,https://i.ytimg.com/vi/kr0mpwqttM0/mqdefault.jpg,https://i.ytimg.com/vi/kr0mpwqttM0/hqdefault.jpg,Corey Schafer,207644,6375,27,0,389,./thumbnails/kr0mpwqttM0.jpg
x3v9zMX1s4s,2016-02-09T05:18:34Z,"Python Tutorial: Duck Typing and Asking Forgiveness, Not Permission (EAFP)",https://i.ytimg.com/vi/x3v9zMX1s4s/default.jpg,https://i.ytimg.com/vi/x3v9zMX1s4s/mqdefault.jpg,https://i.ytimg.com/vi/x3v9zMX1s4s/hqdefault.jpg,Corey Schafer,101311,3132,24,0,146,./thumbnails/x3v9zMX1s4s.jpg
c5RZWDLqifA,2016-02-05T05:06:16Z,Customizing Your Terminal: How To Use and Modify Dotfiles,https://i.ytimg.com/vi/c5RZWDLqifA/default.jpg,https://i.ytimg.com/vi/c5RZWDLqifA/mqdefault.jpg,https://i.ytimg.com/vi/c5RZWDLqifA/hqdefault.jpg,Corey Schafer,43192,1042,8,0,64,./thumbnails/c5RZWDLqifA.jpg
LXgXV7YmSiU,2016-02-05T04:49:22Z,Customizing Your Terminal: Adding Color and Information to Your Prompt,https://i.ytimg.com/vi/LXgXV7YmSiU/default.jpg,https://i.ytimg.com/vi/LXgXV7YmSiU/mqdefault.jpg,https://i.ytimg.com/vi/LXgXV7YmSiU/hqdefault.jpg,Corey Schafer,172441,2558,35,0,158,./thumbnails/LXgXV7YmSiU.jpg
vDOVEDl2z84,2016-02-05T04:35:49Z,Customizing Your Terminal: .bash_profile and .bashrc files,https://i.ytimg.com/vi/vDOVEDl2z84/default.jpg,https://i.ytimg.com/vi/vDOVEDl2z84/mqdefault.jpg,https://i.ytimg.com/vi/vDOVEDl2z84/hqdefault.jpg,Corey Schafer,207490,2625,55,0,160,./thumbnails/vDOVEDl2z84.jpg
eoejHvAPDFs,2016-01-21T05:30:13Z,"Linux/Mac Terminal Tutorial: Create, Copy, Move, Rename and Delete Files and Directories",https://i.ytimg.com/vi/eoejHvAPDFs/default.jpg,https://i.ytimg.com/vi/eoejHvAPDFs/mqdefault.jpg,https://i.ytimg.com/vi/eoejHvAPDFs/hqdefault.jpg,Corey Schafer,139629,1812,31,0,89,./thumbnails/eoejHvAPDFs.jpg
ve2pmm5JqmI,2015-12-23T07:01:37Z,Python Tutorial: Automate Parsing and Renaming of Multiple Files,https://i.ytimg.com/vi/ve2pmm5JqmI/default.jpg,https://i.ytimg.com/vi/ve2pmm5JqmI/mqdefault.jpg,https://i.ytimg.com/vi/ve2pmm5JqmI/hqdefault.jpg,Corey Schafer,345379,10740,45,0,739,./thumbnails/ve2pmm5JqmI.jpg
D3JvDWO-BY4,2015-12-15T06:02:08Z,"Python Tutorial: Sorting Lists, Tuples, and Objects",https://i.ytimg.com/vi/D3JvDWO-BY4/default.jpg,https://i.ytimg.com/vi/D3JvDWO-BY4/mqdefault.jpg,https://i.ytimg.com/vi/D3JvDWO-BY4/hqdefault.jpg,Corey Schafer,194075,3956,37,0,192,./thumbnails/D3JvDWO-BY4.jpg
6Qs3wObeWwc,2015-11-17T03:46:31Z,Python Tutorial: Image Manipulation with Pillow,https://i.ytimg.com/vi/6Qs3wObeWwc/default.jpg,https://i.ytimg.com/vi/6Qs3wObeWwc/mqdefault.jpg,https://i.ytimg.com/vi/6Qs3wObeWwc/hqdefault.jpg,Corey Schafer,301704,4253,67,0,226,./thumbnails/6Qs3wObeWwc.jpg
vRapY8xJwn8,2015-11-16T06:09:07Z,Welcome to my Channel,https://i.ytimg.com/vi/vRapY8xJwn8/default.jpg,https://i.ytimg.com/vi/vRapY8xJwn8/mqdefault.jpg,https://i.ytimg.com/vi/vRapY8xJwn8/hqdefault.jpg,Corey Schafer,430292,553,40,0,44,./thumbnails/vRapY8xJwn8.jpg
NIWwJbo-9_8,2015-11-13T04:29:35Z,Python Tutorial: Using Try/Except Blocks for Error Handling,https://i.ytimg.com/vi/NIWwJbo-9_8/default.jpg,https://i.ytimg.com/vi/NIWwJbo-9_8/mqdefault.jpg,https://i.ytimg.com/vi/NIWwJbo-9_8/hqdefault.jpg,Corey Schafer,434437,9175,67,0,416,./thumbnails/NIWwJbo-9_8.jpg
ajrtAuDg3yw,2015-10-29T02:50:05Z,Python Tutorial: Slicing Lists and Strings,https://i.ytimg.com/vi/ajrtAuDg3yw/default.jpg,https://i.ytimg.com/vi/ajrtAuDg3yw/mqdefault.jpg,https://i.ytimg.com/vi/ajrtAuDg3yw/hqdefault.jpg,Corey Schafer,279460,5294,33,0,222,./thumbnails/ajrtAuDg3yw.jpg
a7EjmdQzPqY,2015-10-28T04:24:29Z,Programming Terms: Memoization,https://i.ytimg.com/vi/a7EjmdQzPqY/default.jpg,https://i.ytimg.com/vi/a7EjmdQzPqY/mqdefault.jpg,https://i.ytimg.com/vi/a7EjmdQzPqY/hqdefault.jpg,Corey Schafer,52384,1889,11,0,83,./thumbnails/a7EjmdQzPqY.jpg
wva2yMqcB6Q,2015-10-27T02:17:06Z,SQL Tutorial for Beginners 5: UPDATE and DELETE - Modifying and Removing Records from Your Database,https://i.ytimg.com/vi/wva2yMqcB6Q/default.jpg,https://i.ytimg.com/vi/wva2yMqcB6Q/mqdefault.jpg,https://i.ytimg.com/vi/wva2yMqcB6Q/hqdefault.jpg,Corey Schafer,45860,866,3,0,51,./thumbnails/wva2yMqcB6Q.jpg
-FPVPcq28r4,2015-10-27T02:02:29Z,SQL Tutorial for Beginners 4: SELECT - Retrieving Records from Your Database,https://i.ytimg.com/vi/-FPVPcq28r4/default.jpg,https://i.ytimg.com/vi/-FPVPcq28r4/mqdefault.jpg,https://i.ytimg.com/vi/-FPVPcq28r4/hqdefault.jpg,Corey Schafer,74512,1091,10,0,19,./thumbnails/-FPVPcq28r4.jpg
FdZecVxzJbk,2015-10-26T03:42:45Z,Git Tutorial: Fixing Common Mistakes and Undoing Bad Commits,https://i.ytimg.com/vi/FdZecVxzJbk/default.jpg,https://i.ytimg.com/vi/FdZecVxzJbk/mqdefault.jpg,https://i.ytimg.com/vi/FdZecVxzJbk/hqdefault.jpg,Corey Schafer,314577,7246,44,0,247,./thumbnails/FdZecVxzJbk.jpg
NDFbXIiqT4o,2015-10-24T17:33:47Z,Setting up a Python Development Environment in Eclipse,https://i.ytimg.com/vi/NDFbXIiqT4o/default.jpg,https://i.ytimg.com/vi/NDFbXIiqT4o/mqdefault.jpg,https://i.ytimg.com/vi/NDFbXIiqT4o/hqdefault.jpg,Corey Schafer,159798,1227,30,0,110,./thumbnails/NDFbXIiqT4o.jpg
mvki0jCnJIk,2015-10-24T16:42:50Z,Mac Tip: New Split Screen Feature in El Capitan,https://i.ytimg.com/vi/mvki0jCnJIk/default.jpg,https://i.ytimg.com/vi/mvki0jCnJIk/mqdefault.jpg,https://i.ytimg.com/vi/mvki0jCnJIk/hqdefault.jpg,Corey Schafer,16036,139,3,0,6,./thumbnails/mvki0jCnJIk.jpg
mJokZMWnyGY,2015-10-21T04:05:18Z,Python: Ex Machina Easter Egg - Hidden Message within the Code,https://i.ytimg.com/vi/mJokZMWnyGY/default.jpg,https://i.ytimg.com/vi/mJokZMWnyGY/mqdefault.jpg,https://i.ytimg.com/vi/mJokZMWnyGY/hqdefault.jpg,Corey Schafer,25919,645,3,0,17,./thumbnails/mJokZMWnyGY.jpg
j6vKLJxAKfw,2015-10-21T03:39:27Z,Linux/Mac Terminal Tutorial: Navigating your Filesystem,https://i.ytimg.com/vi/j6vKLJxAKfw/default.jpg,https://i.ytimg.com/vi/j6vKLJxAKfw/mqdefault.jpg,https://i.ytimg.com/vi/j6vKLJxAKfw/hqdefault.jpg,Corey Schafer,123324,1679,8,0,42,./thumbnails/j6vKLJxAKfw.jpg
fA0jpjwi4J8,2015-10-13T00:52:15Z,SQL Tutorial for Beginners 3: INSERT - Adding Records to Your Database,https://i.ytimg.com/vi/fA0jpjwi4J8/default.jpg,https://i.ytimg.com/vi/fA0jpjwi4J8/mqdefault.jpg,https://i.ytimg.com/vi/fA0jpjwi4J8/hqdefault.jpg,Corey Schafer,68154,891,7,0,24,./thumbnails/fA0jpjwi4J8.jpg
w4HEVY_GjqY,2015-10-13T00:39:10Z,SQL Tutorial for Beginners 2: Creating Your First Table,https://i.ytimg.com/vi/w4HEVY_GjqY/default.jpg,https://i.ytimg.com/vi/w4HEVY_GjqY/mqdefault.jpg,https://i.ytimg.com/vi/w4HEVY_GjqY/hqdefault.jpg,Corey Schafer,136564,1318,19,0,40,./thumbnails/w4HEVY_GjqY.jpg
xaWlS9HtWYw,2015-10-13T00:20:33Z,SQL Tutorial for Beginners 1: Installing PostgreSQL and Creating Your First Database,https://i.ytimg.com/vi/xaWlS9HtWYw/default.jpg,https://i.ytimg.com/vi/xaWlS9HtWYw/mqdefault.jpg,https://i.ytimg.com/vi/xaWlS9HtWYw/hqdefault.jpg,Corey Schafer,432613,3599,108,0,161,./thumbnails/xaWlS9HtWYw.jpg
DEwgZNC-KyE,2015-10-11T20:09:12Z,Preparing for a Python Interview: 10 Things You Should Know,https://i.ytimg.com/vi/DEwgZNC-KyE/default.jpg,https://i.ytimg.com/vi/DEwgZNC-KyE/mqdefault.jpg,https://i.ytimg.com/vi/DEwgZNC-KyE/hqdefault.jpg,Corey Schafer,806339,15704,255,0,503,./thumbnails/DEwgZNC-KyE.jpg
tcd4txbTtAY,2015-09-22T06:11:45Z,"Git Tutorial: Difference between ""add -A"", ""add -u"", ""add ."", and ""add *""",https://i.ytimg.com/vi/tcd4txbTtAY/default.jpg,https://i.ytimg.com/vi/tcd4txbTtAY/mqdefault.jpg,https://i.ytimg.com/vi/tcd4txbTtAY/hqdefault.jpg,Corey Schafer,40465,1256,3,0,65,./thumbnails/tcd4txbTtAY.jpg
QI9EczPQzPQ,2015-09-12T19:46:27Z,Programming Terms: Combinations and Permutations,https://i.ytimg.com/vi/QI9EczPQzPQ/default.jpg,https://i.ytimg.com/vi/QI9EczPQzPQ/mqdefault.jpg,https://i.ytimg.com/vi/QI9EczPQzPQ/hqdefault.jpg,Corey Schafer,38424,946,13,0,46,./thumbnails/QI9EczPQzPQ.jpg
tsiSg_beudo,2015-08-31T13:46:53Z,Chrome Quick Tip: Quickly Bookmark Open Tabs for Later Viewing,https://i.ytimg.com/vi/tsiSg_beudo/default.jpg,https://i.ytimg.com/vi/tsiSg_beudo/mqdefault.jpg,https://i.ytimg.com/vi/tsiSg_beudo/hqdefault.jpg,Corey Schafer,3848,42,0,0,5,./thumbnails/tsiSg_beudo.jpg
3dt4OGnU5sM,2015-08-24T03:44:04Z,Python Tutorial: Comprehensions - How they work and why you should be using them,https://i.ytimg.com/vi/3dt4OGnU5sM/default.jpg,https://i.ytimg.com/vi/3dt4OGnU5sM/mqdefault.jpg,https://i.ytimg.com/vi/3dt4OGnU5sM/hqdefault.jpg,Corey Schafer,369194,9268,55,0,441,./thumbnails/3dt4OGnU5sM.jpg
bD05uGo_sVI,2015-08-17T03:22:50Z,Python Tutorial: Generators - How to use them and the benefits you receive,https://i.ytimg.com/vi/bD05uGo_sVI/default.jpg,https://i.ytimg.com/vi/bD05uGo_sVI/mqdefault.jpg,https://i.ytimg.com/vi/bD05uGo_sVI/hqdefault.jpg,Corey Schafer,659190,15399,161,0,588,./thumbnails/bD05uGo_sVI.jpg
lE6Y6M9xPLw,2015-08-09T19:58:10Z,Quickest and Easiest Way to Run a Local Web-Server,https://i.ytimg.com/vi/lE6Y6M9xPLw/default.jpg,https://i.ytimg.com/vi/lE6Y6M9xPLw/mqdefault.jpg,https://i.ytimg.com/vi/lE6Y6M9xPLw/hqdefault.jpg,Corey Schafer,86097,860,30,0,57,./thumbnails/lE6Y6M9xPLw.jpg
HVsySz-h9r4,2015-08-03T05:45:58Z,Git Tutorial for Beginners: Command-Line Fundamentals,https://i.ytimg.com/vi/HVsySz-h9r4/default.jpg,https://i.ytimg.com/vi/HVsySz-h9r4/mqdefault.jpg,https://i.ytimg.com/vi/HVsySz-h9r4/hqdefault.jpg,Corey Schafer,1821774,31830,354,0,1530,./thumbnails/HVsySz-h9r4.jpg
TXzrk3b9sKM,2015-07-27T04:14:03Z,Mac OS X Terminal Tutorial: Time-Saving Keyboard Shortcuts,https://i.ytimg.com/vi/TXzrk3b9sKM/default.jpg,https://i.ytimg.com/vi/TXzrk3b9sKM/mqdefault.jpg,https://i.ytimg.com/vi/TXzrk3b9sKM/hqdefault.jpg,Corey Schafer,25039,725,4,0,28,./thumbnails/TXzrk3b9sKM.jpg
QGy6M8HZSC4,2015-07-15T03:45:40Z,Overview of Online Learning Resources,https://i.ytimg.com/vi/QGy6M8HZSC4/default.jpg,https://i.ytimg.com/vi/QGy6M8HZSC4/mqdefault.jpg,https://i.ytimg.com/vi/QGy6M8HZSC4/hqdefault.jpg,Corey Schafer,29926,1055,7,0,61,./thumbnails/QGy6M8HZSC4.jpg
Dh-0lAyc3Bc,2015-07-07T06:23:16Z,Python Tutorial: Else Clauses on Loops,https://i.ytimg.com/vi/Dh-0lAyc3Bc/default.jpg,https://i.ytimg.com/vi/Dh-0lAyc3Bc/mqdefault.jpg,https://i.ytimg.com/vi/Dh-0lAyc3Bc/hqdefault.jpg,Corey Schafer,35822,1114,9,0,42,./thumbnails/Dh-0lAyc3Bc.jpg
5qQQ3yzbKp8,2015-07-07T06:10:55Z,Programming Terms: Mutable vs Immutable,https://i.ytimg.com/vi/5qQQ3yzbKp8/default.jpg,https://i.ytimg.com/vi/5qQQ3yzbKp8/mqdefault.jpg,https://i.ytimg.com/vi/5qQQ3yzbKp8/hqdefault.jpg,Corey Schafer,73663,2037,9,0,107,./thumbnails/5qQQ3yzbKp8.jpg
GfxJYp9_nJA,2015-07-07T05:55:14Z,Python Tutorial: Namedtuple - When and why should you use namedtuples?,https://i.ytimg.com/vi/GfxJYp9_nJA/default.jpg,https://i.ytimg.com/vi/GfxJYp9_nJA/mqdefault.jpg,https://i.ytimg.com/vi/GfxJYp9_nJA/hqdefault.jpg,Corey Schafer,79111,2194,15,0,91,./thumbnails/GfxJYp9_nJA.jpg
UaKZ4wKytcA,2015-06-21T00:13:46Z,Programming Terms: Idempotence,https://i.ytimg.com/vi/UaKZ4wKytcA/default.jpg,https://i.ytimg.com/vi/UaKZ4wKytcA/mqdefault.jpg,https://i.ytimg.com/vi/UaKZ4wKytcA/hqdefault.jpg,Corey Schafer,33790,933,7,0,33,./thumbnails/UaKZ4wKytcA.jpg
0q8spKeh1Kc,2015-06-20T23:58:02Z,Programming Terms: String Interpolation,https://i.ytimg.com/vi/0q8spKeh1Kc/default.jpg,https://i.ytimg.com/vi/0q8spKeh1Kc/mqdefault.jpg,https://i.ytimg.com/vi/0q8spKeh1Kc/hqdefault.jpg,Corey Schafer,23066,772,5,0,38,./thumbnails/0q8spKeh1Kc.jpg
IGH4-ZhfVDk,2015-06-13T20:21:14Z,Programming Terms: DRY (Don't Repeat Yourself),https://i.ytimg.com/vi/IGH4-ZhfVDk/default.jpg,https://i.ytimg.com/vi/IGH4-ZhfVDk/mqdefault.jpg,https://i.ytimg.com/vi/IGH4-ZhfVDk/hqdefault.jpg,Corey Schafer,33594,931,5,0,20,./thumbnails/IGH4-ZhfVDk.jpg
5cvM-crlDvg,2015-06-13T04:35:44Z,Python Tutorial: str() vs repr(),https://i.ytimg.com/vi/5cvM-crlDvg/default.jpg,https://i.ytimg.com/vi/5cvM-crlDvg/mqdefault.jpg,https://i.ytimg.com/vi/5cvM-crlDvg/hqdefault.jpg,Corey Schafer,93741,2434,35,0,75,./thumbnails/5cvM-crlDvg.jpg
4wMKGs2fe4s,2015-05-12T04:22:45Z,Sublime Text Quick Tip: Launch Sublime Text from the Terminal,https://i.ytimg.com/vi/4wMKGs2fe4s/default.jpg,https://i.ytimg.com/vi/4wMKGs2fe4s/mqdefault.jpg,https://i.ytimg.com/vi/4wMKGs2fe4s/hqdefault.jpg,Corey Schafer,12365,188,1,0,35,./thumbnails/4wMKGs2fe4s.jpg
kjBA2WISteM,2015-04-28T05:52:39Z,Git Tutorial: Change DiffMerge Font-Size on Mac OSX,https://i.ytimg.com/vi/kjBA2WISteM/default.jpg,https://i.ytimg.com/vi/kjBA2WISteM/mqdefault.jpg,https://i.ytimg.com/vi/kjBA2WISteM/hqdefault.jpg,Corey Schafer,16758,179,1,0,6,./thumbnails/kjBA2WISteM.jpg
iCGrKFH2oeo,2015-04-28T05:51:49Z,Git Tutorial: Diff and Merge Tools,https://i.ytimg.com/vi/iCGrKFH2oeo/default.jpg,https://i.ytimg.com/vi/iCGrKFH2oeo/mqdefault.jpg,https://i.ytimg.com/vi/iCGrKFH2oeo/hqdefault.jpg,Corey Schafer,116012,1063,27,0,48,./thumbnails/iCGrKFH2oeo.jpg
HfABu4aCI3U,2015-04-27T06:22:24Z,"How Software Engineers, Developers, and Designers can volunteer their skills",https://i.ytimg.com/vi/HfABu4aCI3U/default.jpg,https://i.ytimg.com/vi/HfABu4aCI3U/mqdefault.jpg,https://i.ytimg.com/vi/HfABu4aCI3U/hqdefault.jpg,Corey Schafer,13308,484,3,0,21,./thumbnails/HfABu4aCI3U.jpg
KLEDKgMmbBI,2015-04-17T07:01:44Z,Git Tutorial: Using the Stash Command,https://i.ytimg.com/vi/KLEDKgMmbBI/default.jpg,https://i.ytimg.com/vi/KLEDKgMmbBI/mqdefault.jpg,https://i.ytimg.com/vi/KLEDKgMmbBI/hqdefault.jpg,Corey Schafer,182895,3999,25,0,175,./thumbnails/KLEDKgMmbBI.jpg
U2ZN104hIcc,2015-04-16T06:21:23Z,Python Tutorial: pip - An in-depth look at the package management system,https://i.ytimg.com/vi/U2ZN104hIcc/default.jpg,https://i.ytimg.com/vi/U2ZN104hIcc/mqdefault.jpg,https://i.ytimg.com/vi/U2ZN104hIcc/hqdefault.jpg,Corey Schafer,183019,2904,40,0,150,./thumbnails/U2ZN104hIcc.jpg
N5vscPTWKOk,2015-04-14T05:27:27Z,Python Tutorial: virtualenv and why you should use virtual environments,https://i.ytimg.com/vi/N5vscPTWKOk/default.jpg,https://i.ytimg.com/vi/N5vscPTWKOk/mqdefault.jpg,https://i.ytimg.com/vi/N5vscPTWKOk/hqdefault.jpg,Corey Schafer,616111,9752,120,0,498,./thumbnails/N5vscPTWKOk.jpg
HVMOBKRNEbc,2015-04-04T23:31:06Z,Easily Resize Multiple Images Using the Mac Terminal,https://i.ytimg.com/vi/HVMOBKRNEbc/default.jpg,https://i.ytimg.com/vi/HVMOBKRNEbc/mqdefault.jpg,https://i.ytimg.com/vi/HVMOBKRNEbc/hqdefault.jpg,Corey Schafer,7463,157,0,0,13,./thumbnails/HVMOBKRNEbc.jpg
43eOoHpUW44,2015-04-04T23:26:28Z,Easily Resize Multiple Images Using Picasa,https://i.ytimg.com/vi/43eOoHpUW44/default.jpg,https://i.ytimg.com/vi/43eOoHpUW44/mqdefault.jpg,https://i.ytimg.com/vi/43eOoHpUW44/hqdefault.jpg,Corey Schafer,2090,6,1,0,1,./thumbnails/43eOoHpUW44.jpg
LOFQH4fVAQY,2015-04-03T03:10:17Z,"How to quickly create favicons for the desktop, Apple/Android devices, tablets, and more",https://i.ytimg.com/vi/LOFQH4fVAQY/default.jpg,https://i.ytimg.com/vi/LOFQH4fVAQY/mqdefault.jpg,https://i.ytimg.com/vi/LOFQH4fVAQY/hqdefault.jpg,Corey Schafer,2707,48,2,0,5,./thumbnails/LOFQH4fVAQY.jpg
DwTV5ogPdlU,2015-03-31T02:36:19Z,"Sublime Text Quick Tip: ""Go To Definition"" Click Shortcut",https://i.ytimg.com/vi/DwTV5ogPdlU/default.jpg,https://i.ytimg.com/vi/DwTV5ogPdlU/mqdefault.jpg,https://i.ytimg.com/vi/DwTV5ogPdlU/hqdefault.jpg,Corey Schafer,19413,129,1,0,22,./thumbnails/DwTV5ogPdlU.jpg
sugvnHA7ElY,2015-03-23T05:56:50Z,Python Tutorial: if __name__ == '__main__',https://i.ytimg.com/vi/sugvnHA7ElY/default.jpg,https://i.ytimg.com/vi/sugvnHA7ElY/mqdefault.jpg,https://i.ytimg.com/vi/sugvnHA7ElY/hqdefault.jpg,Corey Schafer,1606719,44084,654,0,1415,./thumbnails/sugvnHA7ElY.jpg
